Text,Label
সেন্টমার্টিনে কুকুরের সংখ্যা এবং অত্যাচার দুটোই মাত্রা অতিরিক্ত বেড়ে গেছে! আমি টানা তিন বছর ধরে সেন্টমার্টিন যাই তবে এবারের মতো কুকুরের যন্ত্রণা এর আগে পোহাতে হয়নি।,negative
সকালে তাদের অত্যাচার আরো বেড়ে যায়। বিশেষ করে মহিলা টুরিস্টদের পেলে ওরা হামলে পড়ে।,negative
আমার চোখের সামনে এক ভদ্রমহিলা ভয়ে অজ্ঞান হয়ে গেছে। যাদের কুকুর ভীতি আছে তারা একটু সাবধানে থাকবেন।,negative
জাহাজের টিকিট কাটার সময় বাটপারদের কবলে পড়তে পারেন। জাহাজের আপডাউন টিকিট এ যাওয়ার সময় ঠিকই আপনাকে সিট নাম্বার দিবে কিন্তু ফেরার পথে S.T লিখে দেবে অর্থাৎ স্ট্যান্ডিং টিকেট।,negative
যাওয়ার পথে আপনি সিটে বসে যেতে পারলেও ফেরার পথে সিট পাবেন'ই এর কোন গ্যারান্টি নাই। ওরা একই সিট একাধিক মানুষের কাছে বিক্রি করে।,negative
"যারা পরিবার নিয়ে যাবেন তারা চেষ্টা করবেন পশ্চিম দিকে রিসোর্ট ভাড়া নিতে। পরিবেশ টা ও ভালো ছিলো, মানুষ এর ব্যবহার ও সেরা ছিলো।",positive
এখানেই তো কুখ্যাত কান্দাহার কারাগার। সেখান থেকে নিয়ে যায় গুয়ান্তোনামো তে💔,negative
দেবতাখুম যেন এক স্বর্গরাজ্য,positive
এইটা কিন্তু এখন নষ্ট হয়ে গেছে,negative
"এক সময়ে ছিলো🙂, এখন ভেঙেছুড়ে অবস্থা শেষ",negative
আমরা এমনি বর্বর 😢🥶🤬,negative
‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎‎ঠিক এমনি সাজেক অঞ্চলেও যেখানে সেখানে ময়লা আবর্জনা ফেলে দেয়,negative
